,04-04-2021,04-04-2021,DT214053,"Doanh thu lớp học",,,3387,5111,265000,KH05595,,,,,,,,,7
,04-11-2021,04-11-2021,DT214054,"Doanh thu lớp học",,,3387,5111,265000,KH00307,,,,,,,,,7
,04-11-2021,04-11-2021,DT214055,"Doanh thu lớp học",,,3387,5111,251750,KH01438,,,,,,,,,7
,04-11-2021,04-11-2021,DT214056,"Doanh thu lớp học",,,3387,5111,251750,KH04138,,,,,,,,,7
,04-11-2021,04-11-2021,DT214057,"Doanh thu lớp học",,,3387,5111,251750,KH04509,,,,,,,,,7
,04-11-2021,04-11-2021,DT214058,"Doanh thu lớp học",,,3387,5111,265000,KH04883,,,,,,,,,7
,04-11-2021,04-11-2021,DT214059,"Doanh thu lớp học",,,3387,5111,265000,KH05144,,,,,,,,,7
,04-11-2021,04-11-2021,DT214060,"Doanh thu lớp học",,,3387,5111,265000,KH05145,,,,,,,,,7
,04-11-2021,04-11-2021,DT214061,"Doanh thu lớp học",,,3387,5111,265000,KH05391,,,,,,,,,7
,04-11-2021,04-11-2021,DT214062,"Doanh thu lớp học",,,3387,5111,265000,KH05595,,,,,,,,,7
,04-18-2021,04-18-2021,DT214063,"Doanh thu lớp học",,,3387,5111,265000,KH00307,,,,,,,,,7
,04-18-2021,04-18-2021,DT214064,"Doanh thu lớp học",,,3387,5111,251750,KH01438,,,,,,,,,7
,04-18-2021,04-18-2021,DT214065,"Doanh thu lớp học",,,3387,5111,251750,KH04138,,,,,,,,,7
,04-18-2021,04-18-2021,DT214066,"Doanh thu lớp học",,,3387,5111,251750,KH04509,,,,,,,,,7
,04-18-2021,04-18-2021,DT214067,"Doanh thu lớp học",,,3387,5111,265000,KH04883,,,,,,,,,7
,04-18-2021,04-18-2021,DT214068,"Doanh thu lớp học",,,3387,5111,265000,KH05144,,,,,,,,,7
,04-18-2021,04-18-2021,DT214069,"Doanh thu lớp học",,,3387,5111,265000,KH05145,,,,,,,,,7
,04-18-2021,04-18-2021,DT214070,"Doanh thu lớp học",,,3387,5111,265000,KH05391,,,,,,,,,7
,04-18-2021,04-18-2021,DT214071,"Doanh thu lớp học",,,3387,5111,265000,KH05595,,,,,,,,,7
