"Hiển thị trên sổ","Ngày chứng từ (*)","Ngày hạch toán (*)","Số chứng từ (*)","Diễn giải","Hạn thanh toán","Diễn giải (Hạch toán)","TK Nợ (*)","TK Có (*)","Số tiền","Đối tượng Nợ","Đối tượng Có","TK ngân hàng","Khoản mục CP","Đơn vị","Đối tượng THCP","Công trình","Hợp đồng bán","CP không hợp lý","Mã thống kê"
,06-13-2021,06-13-2021,DT702226,"Doanh thu lớp học",,,3387,5111,136000,KH04095,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702227,"Doanh thu lớp học",,,3387,5111,136000,KH04555,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702228,"Doanh thu lớp học",,,3387,5111,136000,KH04811,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702229,"Doanh thu lớp học",,,3387,5111,136000,KH04812,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702230,"Doanh thu lớp học",,,3387,5111,136000,KH05091,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702231,"Doanh thu lớp học",,,3387,5111,136000,KH05161,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702232,"Doanh thu lớp học",,,3387,5111,136000,KH05166,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702233,"Doanh thu lớp học",,,3387,5111,136000,KH05271,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702234,"Doanh thu lớp học",,,3387,5111,136000,KH05698,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702235,"Doanh thu lớp học",,,3387,5111,136000,KH02401,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702236,"Doanh thu lớp học",,,3387,5111,136000,KH02782,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702237,"Doanh thu lớp học",,,3387,5111,136000,KH03253,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702238,"Doanh thu lớp học",,,3387,5111,136000,KH03269,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702239,"Doanh thu lớp học",,,3387,5111,136000,KH03393,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702240,"Doanh thu lớp học",,,3387,5111,136000,KH03497,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702241,"Doanh thu lớp học",,,3387,5111,136000,KH03721,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702242,"Doanh thu lớp học",,,3387,5111,136000,KH03724,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702243,"Doanh thu lớp học",,,3387,5111,136000,KH03731,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702244,"Doanh thu lớp học",,,3387,5111,136000,KH03735,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702245,"Doanh thu lớp học",,,3387,5111,136000,KH03737,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702246,"Doanh thu lớp học",,,3387,5111,136000,KH03952,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702247,"Doanh thu lớp học",,,3387,5111,136000,KH03977,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702248,"Doanh thu lớp học",,,3387,5111,136000,KH03978,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702249,"Doanh thu lớp học",,,3387,5111,136000,KH04095,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702250,"Doanh thu lớp học",,,3387,5111,136000,KH04555,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702251,"Doanh thu lớp học",,,3387,5111,136000,KH04811,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702252,"Doanh thu lớp học",,,3387,5111,136000,KH04812,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702253,"Doanh thu lớp học",,,3387,5111,136000,KH05091,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702254,"Doanh thu lớp học",,,3387,5111,136000,KH05161,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702255,"Doanh thu lớp học",,,3387,5111,136000,KH05166,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702256,"Doanh thu lớp học",,,3387,5111,136000,KH05271,,,,,,,,,TC5.1
,06-13-2021,06-13-2021,DT702257,"Doanh thu lớp học",,,3387,5111,136000,KH05698,,,,,,,,,TC5.1
,06-06-2021,06-06-2021,DT702499,"Doanh thu lớp học",,,3387,5111,136000,KH01433,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702500,"Doanh thu lớp học",,,3387,5111,136000,KH03139,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702501,"Doanh thu lớp học",,,3387,5111,136000,KH03293,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702502,"Doanh thu lớp học",,,3387,5111,136000,KH03307,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702503,"Doanh thu lớp học",,,3387,5111,136000,KH03369,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702504,"Doanh thu lớp học",,,3387,5111,136000,KH04307,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702505,"Doanh thu lớp học",,,3387,5111,136000,KH05176,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702506,"Doanh thu lớp học",,,3387,5111,136000,KH01433,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702507,"Doanh thu lớp học",,,3387,5111,136000,KH03139,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702508,"Doanh thu lớp học",,,3387,5111,136000,KH03293,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702509,"Doanh thu lớp học",,,3387,5111,136000,KH03307,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702510,"Doanh thu lớp học",,,3387,5111,136000,KH03369,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702511,"Doanh thu lớp học",,,3387,5111,136000,KH04307,,,,,,,,,TC5.3
,06-06-2021,06-06-2021,DT702512,"Doanh thu lớp học",,,3387,5111,136000,KH05176,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702513,"Doanh thu lớp học",,,3387,5111,136000,KH01433,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702514,"Doanh thu lớp học",,,3387,5111,136000,KH03139,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702515,"Doanh thu lớp học",,,3387,5111,136000,KH03293,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702516,"Doanh thu lớp học",,,3387,5111,136000,KH03307,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702517,"Doanh thu lớp học",,,3387,5111,136000,KH03369,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702518,"Doanh thu lớp học",,,3387,5111,136000,KH04307,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702519,"Doanh thu lớp học",,,3387,5111,136000,KH05176,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702520,"Doanh thu lớp học",,,3387,5111,136000,KH01433,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702521,"Doanh thu lớp học",,,3387,5111,136000,KH03139,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702522,"Doanh thu lớp học",,,3387,5111,136000,KH03293,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702523,"Doanh thu lớp học",,,3387,5111,136000,KH03307,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702524,"Doanh thu lớp học",,,3387,5111,136000,KH03369,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702525,"Doanh thu lớp học",,,3387,5111,136000,KH04307,,,,,,,,,TC5.3
,06-13-2021,06-13-2021,DT702526,"Doanh thu lớp học",,,3387,5111,136000,KH05176,,,,,,,,,TC5.3
,06-05-2021,06-05-2021,DT702736,"Doanh thu lớp học",,,3387,5111,136000,KH03664,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702737,"Doanh thu lớp học",,,3387,5111,136000,KH03973,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702738,"Doanh thu lớp học",,,3387,5111,136000,KH04066,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702739,"Doanh thu lớp học",,,3387,5111,136000,KH03664,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702740,"Doanh thu lớp học",,,3387,5111,136000,KH03973,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702741,"Doanh thu lớp học",,,3387,5111,136000,KH04066,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702742,"Doanh thu lớp học",,,3387,5111,136000,KH04493,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702743,"Doanh thu lớp học",,,3387,5111,136000,KH04523,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702744,"Doanh thu lớp học",,,3387,5111,136000,KH04613,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702745,"Doanh thu lớp học",,,3387,5111,136000,KH04614,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702746,"Doanh thu lớp học",,,3387,5111,136000,KH04795,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702747,"Doanh thu lớp học",,,3387,5111,136000,KH05002,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702748,"Doanh thu lớp học",,,3387,5111,136000,KH05130,,,,,,,,,TC5.7
,06-05-2021,06-05-2021,DT702749,"Doanh thu lớp học",,,3387,5111,136000,KH05178,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702750,"Doanh thu lớp học",,,3387,5111,136000,KH03664,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702751,"Doanh thu lớp học",,,3387,5111,136000,KH03973,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702752,"Doanh thu lớp học",,,3387,5111,136000,KH04066,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702753,"Doanh thu lớp học",,,3387,5111,136000,KH04493,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702754,"Doanh thu lớp học",,,3387,5111,136000,KH04523,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702755,"Doanh thu lớp học",,,3387,5111,136000,KH04613,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702756,"Doanh thu lớp học",,,3387,5111,136000,KH04614,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702757,"Doanh thu lớp học",,,3387,5111,136000,KH04795,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702758,"Doanh thu lớp học",,,3387,5111,136000,KH05002,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702759,"Doanh thu lớp học",,,3387,5111,136000,KH05130,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702760,"Doanh thu lớp học",,,3387,5111,136000,KH05178,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702761,"Doanh thu lớp học",,,3387,5111,136000,KH03664,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702762,"Doanh thu lớp học",,,3387,5111,136000,KH03973,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702763,"Doanh thu lớp học",,,3387,5111,136000,KH04066,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702764,"Doanh thu lớp học",,,3387,5111,136000,KH04493,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702765,"Doanh thu lớp học",,,3387,5111,136000,KH04523,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702766,"Doanh thu lớp học",,,3387,5111,136000,KH04613,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702767,"Doanh thu lớp học",,,3387,5111,136000,KH04614,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702768,"Doanh thu lớp học",,,3387,5111,136000,KH04795,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702769,"Doanh thu lớp học",,,3387,5111,136000,KH05002,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702770,"Doanh thu lớp học",,,3387,5111,136000,KH05130,,,,,,,,,TC5.7
,06-12-2021,06-12-2021,DT702771,"Doanh thu lớp học",,,3387,5111,136000,KH05178,,,,,,,,,TC5.7
,06-02-2021,06-02-2021,DT702884,"Doanh thu lớp học",,,3387,5111,136000,KH03966,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702885,"Doanh thu lớp học",,,3387,5111,136000,KH03980,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702886,"Doanh thu lớp học",,,3387,5111,136000,KH04431,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702887,"Doanh thu lớp học",,,3387,5111,136000,KH04553,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702888,"Doanh thu lớp học",,,3387,5111,136000,KH04734,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702889,"Doanh thu lớp học",,,3387,5111,136000,KH04739,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702890,"Doanh thu lớp học",,,3387,5111,136000,KH04778,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702891,"Doanh thu lớp học",,,3387,5111,136000,KH04873,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702892,"Doanh thu lớp học",,,3387,5111,136000,KH04954,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702893,"Doanh thu lớp học",,,3387,5111,136000,KH05116,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702894,"Doanh thu lớp học",,,3387,5111,136000,KH05666,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702895,"Doanh thu lớp học",,,3387,5111,136000,KH06116,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702896,"Doanh thu lớp học",,,3387,5111,136000,KH03966,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702897,"Doanh thu lớp học",,,3387,5111,136000,KH03980,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702898,"Doanh thu lớp học",,,3387,5111,136000,KH04431,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702899,"Doanh thu lớp học",,,3387,5111,136000,KH04553,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702900,"Doanh thu lớp học",,,3387,5111,136000,KH04734,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702901,"Doanh thu lớp học",,,3387,5111,136000,KH04739,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702902,"Doanh thu lớp học",,,3387,5111,136000,KH04778,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702903,"Doanh thu lớp học",,,3387,5111,136000,KH04873,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702904,"Doanh thu lớp học",,,3387,5111,136000,KH04954,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702905,"Doanh thu lớp học",,,3387,5111,136000,KH05116,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702906,"Doanh thu lớp học",,,3387,5111,136000,KH05666,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702907,"Doanh thu lớp học",,,3387,5111,136000,KH06116,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702908,"Doanh thu lớp học",,,3387,5111,136000,KH03966,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702909,"Doanh thu lớp học",,,3387,5111,136000,KH03980,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702910,"Doanh thu lớp học",,,3387,5111,136000,KH04431,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702911,"Doanh thu lớp học",,,3387,5111,136000,KH04553,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702912,"Doanh thu lớp học",,,3387,5111,136000,KH04734,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702913,"Doanh thu lớp học",,,3387,5111,136000,KH04739,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702914,"Doanh thu lớp học",,,3387,5111,136000,KH04873,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702915,"Doanh thu lớp học",,,3387,5111,136000,KH04954,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702916,"Doanh thu lớp học",,,3387,5111,136000,KH05116,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702917,"Doanh thu lớp học",,,3387,5111,136000,KH05666,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702918,"Doanh thu lớp học",,,3387,5111,136000,KH03966,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702919,"Doanh thu lớp học",,,3387,5111,136000,KH03980,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702920,"Doanh thu lớp học",,,3387,5111,136000,KH04431,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702921,"Doanh thu lớp học",,,3387,5111,136000,KH04553,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702922,"Doanh thu lớp học",,,3387,5111,136000,KH04734,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702923,"Doanh thu lớp học",,,3387,5111,136000,KH04739,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702924,"Doanh thu lớp học",,,3387,5111,136000,KH04873,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702925,"Doanh thu lớp học",,,3387,5111,136000,KH04954,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702926,"Doanh thu lớp học",,,3387,5111,136000,KH05116,,,,,,,,,TC5.9
,06-09-2021,06-09-2021,DT702927,"Doanh thu lớp học",,,3387,5111,136000,KH05666,,,,,,,,,TC5.9
,06-02-2021,06-02-2021,DT702998,"Doanh thu lớp học",,,3387,5111,136000,KH04186,,,,,,,,,TNC5.1
,06-02-2021,06-02-2021,DT702999,"Doanh thu lớp học",,,3387,5111,136000,KH04749,,,,,,,,,TNC5.1
,06-02-2021,06-02-2021,DT703000,"Doanh thu lớp học",,,3387,5111,136000,KH04999,,,,,,,,,TNC5.1
,06-02-2021,06-02-2021,DT703001,"Doanh thu lớp học",,,3387,5111,136000,KH05341,,,,,,,,,TNC5.1
,06-02-2021,06-02-2021,DT703002,"Doanh thu lớp học",,,3387,5111,136000,KH05554,,,,,,,,,TNC5.1
,06-02-2021,06-02-2021,DT703003,"Doanh thu lớp học",,,3387,5111,136000,KH04186,,,,,,,,,TNC5.1
,06-02-2021,06-02-2021,DT703004,"Doanh thu lớp học",,,3387,5111,136000,KH04749,,,,,,,,,TNC5.1
,06-02-2021,06-02-2021,DT703005,"Doanh thu lớp học",,,3387,5111,136000,KH04999,,,,,,,,,TNC5.1
,06-02-2021,06-02-2021,DT703006,"Doanh thu lớp học",,,3387,5111,136000,KH05341,,,,,,,,,TNC5.1
,06-02-2021,06-02-2021,DT703007,"Doanh thu lớp học",,,3387,5111,136000,KH05554,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703008,"Doanh thu lớp học",,,3387,5111,136000,KH04186,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703009,"Doanh thu lớp học",,,3387,5111,136000,KH04749,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703010,"Doanh thu lớp học",,,3387,5111,136000,KH04999,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703011,"Doanh thu lớp học",,,3387,5111,136000,KH05341,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703012,"Doanh thu lớp học",,,3387,5111,136000,KH05554,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703013,"Doanh thu lớp học",,,3387,5111,136000,KH04186,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703014,"Doanh thu lớp học",,,3387,5111,136000,KH04749,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703015,"Doanh thu lớp học",,,3387,5111,136000,KH04999,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703016,"Doanh thu lớp học",,,3387,5111,136000,KH05341,,,,,,,,,TNC5.1
,06-09-2021,06-09-2021,DT703017,"Doanh thu lớp học",,,3387,5111,136000,KH05554,,,,,,,,,TNC5.1
,06-07-2021,06-07-2021,DT703114,"Doanh thu lớp học",,,3387,5111,272000,KH02401,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703115,"Doanh thu lớp học",,,3387,5111,272000,KH03621,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703116,"Doanh thu lớp học",,,3387,5111,272000,KH03980,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703117,"Doanh thu lớp học",,,3387,5111,272000,KH04139,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703118,"Doanh thu lớp học",,,3387,5111,272000,KH04491,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703119,"Doanh thu lớp học",,,3387,5111,272000,KH04493,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703120,"Doanh thu lớp học",,,3387,5111,320000,KH04553,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703121,"Doanh thu lớp học",,,3387,5111,272000,KH04614,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703122,"Doanh thu lớp học",,,3387,5111,320000,KH04711,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703123,"Doanh thu lớp học",,,3387,5111,272000,KH04766,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703124,"Doanh thu lớp học",,,3387,5111,272000,KH05130,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703125,"Doanh thu lớp học",,,3387,5111,272000,KH05447,,,,,,,,,VC5.3
,06-07-2021,06-07-2021,DT703126,"Doanh thu lớp học",,,3387,5111,272000,KH05666,,,,,,,,,VC5.3
,06-05-2021,06-05-2021,DT703179,"Doanh thu lớp học",,,3387,5111,182750,KH03756,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703180,"Doanh thu lớp học",,,3387,5111,182750,KH04739,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703181,"Doanh thu lớp học",,,3387,5111,215000,KH04809,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703182,"Doanh thu lớp học",,,3387,5111,182750,KH04812,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703183,"Doanh thu lớp học",,,3387,5111,182750,KH04831,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703184,"Doanh thu lớp học",,,3387,5111,182750,KH04873,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703185,"Doanh thu lớp học",,,3387,5111,182750,KH04999,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703186,"Doanh thu lớp học",,,3387,5111,182750,KH05141,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703187,"Doanh thu lớp học",,,3387,5111,182750,KH05178,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703188,"Doanh thu lớp học",,,3387,5111,182750,KH05401,,,,,,,,,VC5.5
,06-05-2021,06-05-2021,DT703189,"Doanh thu lớp học",,,3387,5111,182750,KH05803,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703190,"Doanh thu lớp học",,,3387,5111,182750,KH03756,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703191,"Doanh thu lớp học",,,3387,5111,182750,KH04739,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703192,"Doanh thu lớp học",,,3387,5111,215000,KH04809,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703193,"Doanh thu lớp học",,,3387,5111,182750,KH04812,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703194,"Doanh thu lớp học",,,3387,5111,182750,KH04831,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703195,"Doanh thu lớp học",,,3387,5111,182750,KH04873,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703196,"Doanh thu lớp học",,,3387,5111,182750,KH04999,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703197,"Doanh thu lớp học",,,3387,5111,182750,KH05141,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703198,"Doanh thu lớp học",,,3387,5111,182750,KH05178,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703199,"Doanh thu lớp học",,,3387,5111,182750,KH05401,,,,,,,,,VC5.5
,06-12-2021,06-12-2021,DT703200,"Doanh thu lớp học",,,3387,5111,182750,KH05803,,,,,,,,,VC5.5
,06-01-2021,06-01-2021,DT703251,"Doanh thu lớp học",,,3387,5111,136000,KH01433,,,,,,,,,VC5.7
,06-01-2021,06-01-2021,DT703252,"Doanh thu lớp học",,,3387,5111,136000,KH02782,,,,,,,,,VC5.7
,06-01-2021,06-01-2021,DT703253,"Doanh thu lớp học",,,3387,5111,136000,KH03293,,,,,,,,,VC5.7
,06-01-2021,06-01-2021,DT703254,"Doanh thu lớp học",,,3387,5111,136000,KH03369,,,,,,,,,VC5.7
,06-01-2021,06-01-2021,DT703255,"Doanh thu lớp học",,,3387,5111,136000,KH03721,,,,,,,,,VC5.7
,06-01-2021,06-01-2021,DT703256,"Doanh thu lớp học",,,3387,5111,136000,KH04126,,,,,,,,,VC5.7
,06-01-2021,06-01-2021,DT703257,"Doanh thu lớp học",,,3387,5111,136000,KH04307,,,,,,,,,VC5.7
,06-01-2021,06-01-2021,DT703258,"Doanh thu lớp học",,,3387,5111,136000,KH04429,,,,,,,,,VC5.7
,06-01-2021,06-01-2021,DT703259,"Doanh thu lớp học",,,3387,5111,136000,KH04431,,,,,,,,,VC5.7
,06-08-2021,06-08-2021,DT703260,"Doanh thu lớp học",,,3387,5111,136000,KH01433,,,,,,,,,VC5.7
,06-08-2021,06-08-2021,DT703261,"Doanh thu lớp học",,,3387,5111,136000,KH02782,,,,,,,,,VC5.7
,06-08-2021,06-08-2021,DT703262,"Doanh thu lớp học",,,3387,5111,136000,KH03293,,,,,,,,,VC5.7
,06-08-2021,06-08-2021,DT703263,"Doanh thu lớp học",,,3387,5111,136000,KH03369,,,,,,,,,VC5.7
,06-08-2021,06-08-2021,DT703264,"Doanh thu lớp học",,,3387,5111,136000,KH03721,,,,,,,,,VC5.7
,06-08-2021,06-08-2021,DT703265,"Doanh thu lớp học",,,3387,5111,136000,KH04126,,,,,,,,,VC5.7
,06-08-2021,06-08-2021,DT703266,"Doanh thu lớp học",,,3387,5111,136000,KH04307,,,,,,,,,VC5.7
,06-08-2021,06-08-2021,DT703267,"Doanh thu lớp học",,,3387,5111,136000,KH04429,,,,,,,,,VC5.7
,06-08-2021,06-08-2021,DT703268,"Doanh thu lớp học",,,3387,5111,136000,KH04431,,,,,,,,,VC5.7
,06-02-2021,06-02-2021,DT706304,"Doanh thu lớp học",,,3387,5111,272000,KH03253,,,,,,,,,VC5.1
,06-02-2021,06-02-2021,DT706305,"Doanh thu lớp học",,,3387,5111,272000,KH03307,,,,,,,,,VC5.1
,06-02-2021,06-02-2021,DT706306,"Doanh thu lớp học",,,3387,5111,272000,KH03615,,,,,,,,,VC5.1
,06-02-2021,06-02-2021,DT706307,"Doanh thu lớp học",,,3387,5111,272000,KH03622,,,,,,,,,VC5.1
,06-02-2021,06-02-2021,DT706308,"Doanh thu lớp học",,,3387,5111,272000,KH03630,,,,,,,,,VC5.1
,06-02-2021,06-02-2021,DT706309,"Doanh thu lớp học",,,3387,5111,320000,KH03631,,,,,,,,,VC5.1
,06-02-2021,06-02-2021,DT706310,"Doanh thu lớp học",,,3387,5111,272000,KH03664,,,,,,,,,VC5.1
,06-02-2021,06-02-2021,DT706311,"Doanh thu lớp học",,,3387,5111,272000,KH03735,,,,,,,,,VC5.1
,06-02-2021,06-02-2021,DT706312,"Doanh thu lớp học",,,3387,5111,272000,KH03737,,,,,,,,,VC5.1
